path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.runtimeconfig.json,SimpleWebApi.runtimeconfig.json,json,416,2025-06-12 23:19:55.701588,2025-06-12 23:19:55.723405,2025-06-12 23:22:10.667051
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.staticwebassets.endpoints.json,SimpleWebApi.staticwebassets.endpoints.json,json,51,2025-06-12 23:19:55.618406,2025-06-12 23:19:55.553371,2025-06-12 23:22:10.690769
C:\POSAO VEGA\SimpleWebApi\obj\project.assets.json,project.assets.json,json,25035,2025-06-12 23:19:30.087705,2025-06-12 23:27:02.172590,2025-06-12 23:34:36.484192
C:\POSAO VEGA\SimpleWebApi\obj\project.nuget.cache,project.nuget.cache,cache,1116,2025-06-12 23:19:30.102439,2025-06-12 23:27:02.183927,2025-06-12 23:34:36.495816
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.dgspec.json,SimpleWebApi.csproj.nuget.dgspec.json,json,2776,2025-06-12 23:19:30.110229,2025-06-12 23:27:02.183927,2025-06-12 23:34:36.475997
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.g.props,SimpleWebApi.csproj.nuget.g.props,props,2252,2025-06-12 23:19:30.072543,2025-06-12 23:27:02.158116,2025-06-12 23:34:36.475997
C:\POSAO VEGA\SimpleWebApi\obj\SimpleWebApi.csproj.nuget.g.targets,SimpleWebApi.csproj.nuget.g.targets,targets,551,2025-06-12 23:19:30.082686,2025-06-12 23:27:02.163856,2025-06-12 23:34:36.483618
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\apphost.exe,apphost.exe,exe,138752,2025-06-12 23:27:49.833755,2025-06-12 23:28:50.807704,2025-06-12 23:34:36.539989
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWe.66A1867E.Up2Date,SimpleWe.66A1867E.Up2Date,up2date,0,2025-06-12 23:27:50.265342,2025-06-12 23:27:50.272032,2025-06-12 23:27:50.272032
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,969,2025-06-12 23:23:58.404629,2025-06-12 23:23:58.404629,2025-06-12 23:28:50.558298
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:23:58.379809,2025-06-12 23:23:58.384827,2025-06-12 23:34:06.142783
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,4214,2025-06-12 23:24:02.396939,2025-06-12 23:27:03.542902,2025-06-12 23:34:36.363403
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,2459,2025-06-12 23:24:08.090244,2025-06-12 23:27:03.613215,2025-06-12 23:34:36.363403
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:27:48.885549,2025-06-12 23:27:48.885549,2025-06-12 23:34:36.371920
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,2377,2025-06-12 23:27:50.525344,2025-06-12 23:27:50.525344,2025-06-12 23:34:36.382561
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:27:49.792713,2025-06-12 23:28:50.787795,2025-06-12 23:34:36.382561
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:23:58.369723,2025-06-12 23:23:58.369723,2025-06-12 23:34:06.087530
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.genruntimeconfig.cache,SimpleWebApi.genruntimeconfig.cache,cache,66,2025-06-12 23:27:50.414488,2025-06-12 23:27:50.414488,2025-06-12 23:34:36.382561
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:23:58.149719,2025-06-12 23:23:58.149719,2025-06-12 23:34:05.807085
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:27:49.284431,2025-06-12 23:27:49.288477,2025-06-12 23:27:49.288477
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,697,2025-06-12 23:27:49.284431,2025-06-12 23:27:49.284431,2025-06-12 23:34:36.363403
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,20848,2025-06-12 23:27:49.795377,2025-06-12 23:28:50.787795,2025-06-12 23:34:36.389354
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.endpoints.json,staticwebassets.build.endpoints.json,json,51,2025-06-12 23:27:50.235715,2025-06-12 23:27:50.235715,2025-06-12 23:34:36.412939
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.json,staticwebassets.build.json,json,253,2025-06-12 23:27:50.230650,2025-06-12 23:27:50.230650,2025-06-12 23:34:36.407737
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\staticwebassets.build.json.cache,staticwebassets.build.json.cache,cache,44,2025-06-12 23:27:50.230650,2025-06-12 23:27:50.230650,2025-06-12 23:34:36.407737
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\ref\SimpleWebApi.dll,SimpleWebApi.dll,dll,5632,2025-06-12 23:27:50.505821,2025-06-12 23:27:49.800392,2025-06-12 23:34:36.397516
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\refint\SimpleWebApi.dll,SimpleWebApi.dll,dll,5632,2025-06-12 23:27:49.795377,2025-06-12 23:28:50.787795,2025-06-12 23:34:36.402306
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\apphost.exe,apphost.exe,exe,146944,2025-06-12 23:19:55.323514,2025-06-12 23:19:55.323514,2025-06-12 23:22:10.963130
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWe.66A1867E.Up2Date,SimpleWe.66A1867E.Up2Date,up2date,0,2025-06-12 23:19:55.593802,2025-06-12 23:19:55.594802,2025-06-12 23:19:55.594802
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,969,2025-06-12 23:19:49.508393,2025-06-12 23:19:49.509467,2025-06-12 23:22:10.691890
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:19:49.478617,2025-06-12 23:19:49.478617,2025-06-12 23:22:10.691358
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,1754,2025-06-12 23:19:48.653383,2025-06-12 23:19:48.667746,2025-06-12 23:22:10.693605
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,950,2025-06-12 23:19:48.971179,2025-06-12 23:19:48.973239,2025-06-12 23:22:10.693605
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:19:49.513595,2025-06-12 23:19:49.513595,2025-06-12 23:22:10.695453
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,2132,2025-06-12 23:19:55.743317,2025-06-12 23:19:55.748335,2025-06-12 23:22:10.697148
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.dll,SimpleWebApi.dll,dll,10240,2025-06-12 23:19:55.243865,2025-06-12 23:19:55.298244,2025-06-12 23:22:10.696584
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:19:49.316720,2025-06-12 23:19:49.316720,2025-06-12 23:22:10.693029
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.genruntimeconfig.cache,SimpleWebApi.genruntimeconfig.cache,cache,66,2025-06-12 23:19:55.694162,2025-06-12 23:19:55.694711,2025-06-12 23:22:10.697148
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:19:48.573575,2025-06-12 23:19:48.573575,2025-06-12 23:22:10.693029
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:19:49.693385,2025-06-12 23:19:49.695170,2025-06-12 23:19:49.695170
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,580,2025-06-12 23:19:49.686620,2025-06-12 23:19:49.686620,2025-06-12 23:22:10.695453
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\SimpleWebApi.pdb,SimpleWebApi.pdb,pdb,21148,2025-06-12 23:19:55.263749,2025-06-12 23:19:55.263749,2025-06-12 23:22:10.698362
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.endpoints.json,staticwebassets.build.endpoints.json,json,51,2025-06-12 23:19:55.553371,2025-06-12 23:19:55.553371,2025-06-12 23:22:10.700657
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.json,staticwebassets.build.json,json,253,2025-06-12 23:19:55.543529,2025-06-12 23:19:55.548798,2025-06-12 23:22:10.701233
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\staticwebassets.build.json.cache,staticwebassets.build.json.cache,cache,44,2025-06-12 23:19:55.548798,2025-06-12 23:19:55.548798,2025-06-12 23:22:10.702591
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\ref\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:19:55.733589,2025-06-12 23:19:55.298244,2025-06-12 23:22:10.782946
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\refint\SimpleWebApi.dll,SimpleWebApi.dll,dll,6656,2025-06-12 23:19:55.294690,2025-06-12 23:19:55.298244,2025-06-12 23:22:10.700081
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.AssemblyInfo.cs,SimpleWebApi.AssemblyInfo.cs,cs,971,2025-06-12 23:26:07.373170,2025-06-12 23:26:07.380234,2025-06-12 23:34:36.426757
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.AssemblyInfoInputs.cache,SimpleWebApi.AssemblyInfoInputs.cache,cache,66,2025-06-12 23:26:07.339899,2025-06-12 23:26:07.347904,2025-06-12 23:34:36.426790
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.assets.cache,SimpleWebApi.assets.cache,cache,1749,2025-06-12 23:26:06.858866,2025-06-12 23:26:06.867085,2025-06-12 23:34:36.457113
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.AssemblyReference.cache,SimpleWebApi.csproj.AssemblyReference.cache,cache,948,2025-06-12 23:26:07.059402,2025-06-12 23:26:07.067405,2025-06-12 23:34:36.457113
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.CoreCompileInputs.cache,SimpleWebApi.csproj.CoreCompileInputs.cache,cache,66,2025-06-12 23:26:07.388228,2025-06-12 23:26:07.388228,2025-06-12 23:34:36.466212
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.csproj.FileListAbsolute.txt,SimpleWebApi.csproj.FileListAbsolute.txt,txt,638,2025-06-12 23:26:09.631537,2025-06-12 23:26:09.631537,2025-06-12 23:34:36.466727
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,SimpleWebApi.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,988,2025-06-12 23:26:07.259024,2025-06-12 23:26:07.259024,2025-06-12 23:34:36.438513
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.GlobalUsings.g.cs,SimpleWebApi.GlobalUsings.g.cs,cs,770,2025-06-12 23:26:06.793494,2025-06-12 23:26:06.793494,2025-06-12 23:34:36.438513
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cache,cache,0,2025-06-12 23:26:07.728590,2025-06-12 23:26:07.728359,2025-06-12 23:26:07.728359
C:\POSAO VEGA\SimpleWebApi\obj\Release\net8.0\SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,SimpleWebApi.MvcApplicationPartsAssemblyInfo.cs,cs,580,2025-06-12 23:26:07.720387,2025-06-12 23:26:07.720387,2025-06-12 23:34:36.448878
C:\POSAO VEGA\SimpleWebApi\Properties\launchSettings.json,launchSettings.json,json,644,2025-06-12 23:19:27.399016,2025-06-12 23:19:27.403244,2025-06-12 23:34:03.645039
C:\POSAO VEGA\VegaITIntership-.NET-web-api\Bookstore.sln,Bookstore.sln,sln,6311,2025-05-18 14:33:03.740258,2025-05-18 14:33:03.741259,2025-07-19 14:50:09.831181
C:\POSAO VEGA\VegaITIntership-.NET-web-api\Dockerfile,Dockerfile,no_ext,907,2025-06-12 21:41:34.191032,2025-06-12 23:11:59.295212,2025-06-12 23:19:20.452539
C:\POSAO VEGA\VegaITIntership-.NET-web-api\README.md,README.md,md,91,2025-05-18 14:33:03.741259,2025-05-18 14:33:03.741259,2025-07-10 20:41:34.495974
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\ApplicationServiceCollection.cs,ApplicationServiceCollection.cs,cs,555,2025-05-18 14:33:03.701916,2025-05-18 17:45:54.408216,2025-06-12 23:15:05.038330
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\BookStore.Application.csproj,BookStore.Application.csproj,csproj,625,2025-05-18 14:33:03.702917,2025-05-18 17:58:11.892318,2025-07-10 20:41:34.463517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\BookStore.Application.sln,BookStore.Application.sln,sln,1136,2025-05-18 14:33:03.702917,2025-05-18 14:33:03.702917,2025-07-10 20:41:34.464517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\ConstantsApplication.cs,ConstantsApplication.cs,cs,717,2025-05-18 14:33:03.710915,2025-05-18 14:33:03.710915,2025-07-10 20:41:34.472030
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Dockerfile,Dockerfile,no_ext,0,2025-06-12 21:33:44.860318,2025-06-12 21:33:44.860318,2025-06-12 21:41:25.746911
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.deps.json,BookStore.Application.deps.json,json,11533,2025-05-18 14:33:39.707246,2025-06-12 20:04:49.980785,2025-06-12 23:15:05.514822
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:39.709435,2025-06-12 20:04:49.832831,2025-06-12 23:15:05.841175
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.pdb,BookStore.Application.pdb,pdb,40540,2025-05-18 14:33:39.712436,2025-06-12 20:04:49.807790,2025-06-12 23:15:05.529339
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Domain.dll,BookStore.Domain.dll,dll,9728,2025-05-18 14:33:39.674661,2025-06-12 20:04:46.855402,2025-06-12 23:15:05.653627
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Domain.pdb,BookStore.Domain.pdb,pdb,14136,2025-05-18 14:33:39.673659,2025-06-12 20:04:46.828403,2025-06-12 23:15:05.551184
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Auth\RegisterUserCommand.cs,RegisterUserCommand.cs,cs,211,2025-05-18 14:33:03.703918,2025-05-18 14:33:03.703918,2025-07-10 20:41:34.464517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Auth\RegisterUserCommandHandler.cs,RegisterUserCommandHandler.cs,cs,3272,2025-05-18 14:33:03.703918,2025-05-18 18:13:50.204113,2025-06-12 23:15:05.180609
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\CreateAuthorCommand.cs,CreateAuthorCommand.cs,cs,217,2025-05-18 14:33:03.704917,2025-05-18 15:27:03.469911,2025-07-10 20:41:34.465518
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\CreateAuthorCommandHandler.cs,CreateAuthorCommandHandler.cs,cs,820,2025-05-18 14:33:03.704917,2025-05-18 15:27:03.453909,2025-07-10 20:41:34.465518
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\DeleteAuthorCommand.cs,DeleteAuthorCommand.cs,cs,204,2025-05-18 14:33:03.705918,2025-05-18 15:27:03.494907,2025-07-10 20:41:34.465518
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\DeleteAuthorCommandHandler.cs,DeleteAuthorCommandHandler.cs,cs,1833,2025-05-18 14:33:03.705918,2025-05-18 15:27:03.572908,2025-07-10 20:41:34.466517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\UpdateAuthorCommand.cs,UpdateAuthorCommand.cs,cs,262,2025-05-18 14:33:03.705918,2025-05-18 15:27:03.439909,2025-07-10 20:41:34.466517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Author\UpdateAuthorCommandHandler.cs,UpdateAuthorCommandHandler.cs,cs,1287,2025-05-18 14:33:03.706916,2025-05-18 15:27:03.584907,2025-07-10 20:41:34.467517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\CreateBookCommand.cs,CreateBookCommand.cs,cs,219,2025-05-18 14:33:03.706916,2025-05-18 15:27:03.598912,2025-07-10 20:41:34.468516
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\CreateBookCommandHandler.cs,CreateBookCommandHandler.cs,cs,1177,2025-05-18 14:33:03.707915,2025-05-18 15:27:03.613911,2025-07-10 20:41:34.468516
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\DeleteBookCommand.cs,DeleteBookCommand.cs,cs,201,2025-05-18 14:33:03.707915,2025-05-18 15:27:03.793909,2025-07-10 20:41:34.468516
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\DeleteBookCommandHandler.cs,DeleteBookCommandHandler.cs,cs,1436,2025-05-18 14:33:03.707915,2025-05-18 15:27:03.549906,2025-07-10 20:41:34.469517
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\UpdateBookCommand.cs,UpdateBookCommand.cs,cs,245,2025-05-18 14:33:03.708916,2025-05-18 15:27:03.674908,2025-07-10 20:41:34.469979
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Book\UpdateBookCommandHandler.cs,UpdateBookCommandHandler.cs,cs,1062,2025-05-18 14:33:03.708916,2025-05-18 15:27:03.728912,2025-07-10 20:41:34.469979
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Purchases\CreatePurchaseCommand.cs,CreatePurchaseCommand.cs,cs,210,2025-05-18 14:33:03.709916,2025-05-18 14:33:03.709916,2025-07-10 20:41:34.469979
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\Purchases\CreatePurchaseCommandHandler.cs,CreatePurchaseCommandHandler.cs,cs,2419,2025-05-18 14:33:03.709916,2025-05-18 14:33:03.709916,2025-07-10 20:41:34.471022
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\User\AddNewUserCommand.cs,AddNewUserCommand.cs,cs,205,2025-05-18 14:33:03.710915,2025-05-18 15:39:12.249465,2025-06-12 23:15:05.271561
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Commands\User\AddNewUserCommandHandler.cs,AddNewUserCommandHandler.cs,cs,1032,2025-05-18 14:33:03.710915,2025-05-18 15:56:15.836499,2025-06-12 23:15:05.291917
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\AddAuthorDTO.cs,AddAuthorDTO.cs,cs,125,2025-05-18 14:33:03.712916,2025-05-18 15:27:03.637910,2025-07-10 20:41:34.473309
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\AuthorWithoutBooksDTO.cs,AuthorWithoutBooksDTO.cs,cs,175,2025-05-18 14:33:03.713914,2025-05-18 15:27:03.881908,2025-07-10 20:41:34.473309
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\GetAuthorDTO.cs,GetAuthorDTO.cs,cs,220,2025-05-18 14:33:03.713914,2025-05-18 15:27:03.625907,2025-07-10 20:41:34.473309
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\NewAuthorDTO.cs,NewAuthorDTO.cs,cs,130,2025-05-18 14:33:03.713914,2025-05-18 15:27:03.767912,2025-07-10 20:41:34.474316
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Author\UpdateAuthorDTO.cs,UpdateAuthorDTO.cs,cs,139,2025-05-18 14:33:03.714915,2025-05-18 15:27:03.560912,2025-07-10 20:41:34.474316
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\AuthResponseDTO.cs,AuthResponseDTO.cs,cs,289,2025-05-18 14:33:03.711914,2025-05-18 14:33:03.711914,2025-07-10 20:41:34.472179
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\LoginRequestDTO.cs,LoginRequestDTO.cs,cs,135,2025-05-18 14:33:03.711914,2025-05-18 14:33:03.711914,2025-07-10 20:41:34.472179
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\AuthResponse\RegisterRequestDTO.cs,RegisterRequestDTO.cs,cs,165,2025-05-18 14:33:03.712916,2025-05-18 14:33:03.712916,2025-07-10 20:41:34.472179
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\AddBookDTO.cs,AddBookDTO.cs,cs,119,2025-05-18 14:33:03.714915,2025-05-18 15:27:03.533910,2025-07-10 20:41:34.474316
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\BookDTO.cs,BookDTO.cs,cs,130,2025-05-18 14:33:03.714915,2025-05-18 15:27:03.482911,2025-07-10 20:41:34.475314
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\ChangeBookStoreDTO.cs,ChangeBookStoreDTO.cs,cs,118,2025-05-18 14:33:03.715914,2025-05-18 15:27:03.755908,2025-07-10 20:41:34.475314
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\GetAllBooksDTO.cs,GetAllBooksDTO.cs,cs,190,2025-05-18 14:33:03.715914,2025-05-18 15:27:03.701912,2025-07-10 20:41:34.475314
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\GetBookDTO.cs,GetBookDTO.cs,cs,218,2025-05-18 14:33:03.716915,2025-05-18 15:27:03.687909,2025-07-10 20:41:34.475314
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\Book\UpdateBookDTO.cs,UpdateBookDTO.cs,cs,92,2025-05-18 14:33:03.716915,2025-05-18 15:27:03.520907,2025-07-10 20:41:34.476315
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\OperationResultDTO\BaseOperationResultDTO.cs,BaseOperationResultDTO.cs,cs,105,2025-05-18 14:33:03.716915,2025-05-18 15:27:03.807909,2025-07-10 20:41:34.476315
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\PurchaseItem\PurchaseItemDTO.cs,PurchaseItemDTO.cs,cs,121,2025-05-18 14:33:03.717914,2025-05-18 14:33:03.717914,2025-07-10 20:41:34.476315
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\User\NewUserDTO.cs,NewUserDTO.cs,cs,144,2025-05-18 14:33:03.717914,2025-05-18 14:33:03.718914,2025-07-10 20:41:34.477808
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\DTO\User\NewUserResponseDTO.cs,NewUserResponseDTO.cs,cs,182,2025-05-18 14:33:03.718914,2025-05-18 15:56:09.968332,2025-06-12 23:15:05.406857
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IAuthService.cs,IAuthService.cs,cs,208,2025-05-18 14:33:03.718914,2025-05-18 14:33:03.718914,2025-07-10 20:41:34.477808
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IGenericRepository.cs,IGenericRepository.cs,cs,517,2025-05-18 14:33:03.719914,2025-05-18 14:33:03.719914,2025-07-10 20:41:34.477808
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\Interfaces\IJwtTokenGenerator.cs,IJwtTokenGenerator.cs,cs,175,2025-05-18 14:33:03.719914,2025-05-18 15:23:56.707939,2025-06-12 23:15:05.438288
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\MappingExtensions\AuthorMappingExtensions\AuthorMappingExtensions.cs,AuthorMappingExtensions.cs,cs,2442,2025-05-18 14:33:03.720914,2025-05-18 15:27:03.866911,2025-07-10 20:41:34.479239
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\MappingExtensions\BookMapingExtension\BookMapingExtensions.cs,BookMapingExtensions.cs,cs,1967,2025-05-18 14:33:03.720914,2025-05-18 15:27:03.648911,2025-07-10 20:41:34.479806
